[2021-01-27T08:00:35.679] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-01-27T08:00:35.679] [INFO] default - Parse	 https://rsshub.app/wallstreetcn/news/global
[2021-01-27T08:00:35.680] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/financial
[2021-01-27T08:00:35.680] [INFO] default - Parse	 https://sspai.com/feed
[2021-01-27T08:00:35.680] [INFO] default - Parse	 https://36kr.com/feed
[2021-01-27T08:00:35.681] [INFO] default - Parse	 http://www.ruanyifeng.com/blog/atom.xml
[2021-01-27T08:00:35.681] [INFO] default - Parse	 http://feeds.feedburner.com/solidot
[2021-01-27T08:00:35.681] [INFO] default - Parse	 https://feeds.appinn.com/appinns/
[2021-01-27T08:00:35.681] [INFO] default - Parse	 https://www.ifanr.com/feed
[2021-01-27T08:00:35.681] [INFO] default - Parse	 https://wanqu.co/feed/
[2021-01-27T08:00:35.681] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-01-27T08:00:35.682] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-01-27T08:00:35.682] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-01-27T08:00:35.682] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-01-27T08:00:35.682] [INFO] default - Render
[2021-01-27T08:00:35.692] [INFO] default - Send email ...
[2021-01-27T08:00:38.852] [INFO] default - Send email success
[2021-01-27T08:00:38.857] [INFO] default - Done
[2021-01-28T08:00:02.326] [INFO] default - Start at 	 1/28/2021, 8:00:02 AM
[2021-01-28T08:00:02.332] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/news ...
[2021-01-28T08:00:02.341] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/index.xml ...
[2021-01-28T08:00:02.343] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml ...
[2021-01-28T08:00:02.344] [INFO] default - Fetching 	 https://rsshub.app/wallstreetcn/news/global ...
[2021-01-28T08:00:02.359] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/financial ...
[2021-01-28T08:00:02.359] [INFO] default - Fetching 	 https://sspai.com/feed ...
[2021-01-28T08:00:02.360] [INFO] default - Fetching 	 https://36kr.com/feed ...
[2021-01-28T08:00:02.361] [INFO] default - Fetching 	 http://www.ruanyifeng.com/blog/atom.xml ...
[2021-01-28T08:00:02.361] [INFO] default - Fetching 	 http://feeds.feedburner.com/solidot ...
[2021-01-28T08:00:02.362] [INFO] default - Fetching 	 https://feeds.appinn.com/appinns/ ...
[2021-01-28T08:00:02.363] [INFO] default - Fetching 	 https://www.ifanr.com/feed ...
[2021-01-28T08:00:02.364] [INFO] default - Fetching 	 https://wanqu.co/feed/ ...
[2021-01-28T08:00:02.364] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467 ...
[2021-01-28T08:00:02.365] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592 ...
[2021-01-28T08:00:02.365] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656 ...
[2021-01-28T08:00:02.365] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767 ...
[2021-01-28T08:00:02.835] [INFO] default - Success 	 https://rsshub.app/wallstreetcn/news/global
[2021-01-28T08:00:02.858] [INFO] default - Success 	 http://feeds.feedburner.com/solidot
[2021-01-28T08:00:03.188] [INFO] default - Success 	 https://www.ifanr.com/feed
[2021-01-28T08:00:03.233] [INFO] default - Success 	 https://wanqu.co/feed/
[2021-01-28T08:00:03.418] [INFO] default - Success 	 http://www.ruanyifeng.com/blog/atom.xml
[2021-01-28T08:00:03.425] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-01-28T08:00:03.452] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-01-28T08:00:03.475] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-01-28T08:00:04.157] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-01-28T08:00:04.164] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-01-28T08:00:04.235] [INFO] default - Success 	 https://feeds.appinn.com/appinns/
[2021-01-28T08:00:04.301] [INFO] default - Success 	 https://36kr.com/feed
[2021-01-28T08:00:04.547] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-01-28T08:00:05.082] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/news
[2021-01-28T08:00:05.886] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/financial
[2021-01-28T08:00:39.912] [INFO] default - Success 	 https://sspai.com/feed
[2021-01-28T08:00:39.913] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/news
[2021-01-28T08:00:39.914] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-01-28T08:00:39.914] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-01-28T08:00:39.914] [INFO] default - Parse	 https://rsshub.app/wallstreetcn/news/global
[2021-01-28T08:00:39.915] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/financial
[2021-01-28T08:00:39.915] [INFO] default - Parse	 https://sspai.com/feed
[2021-01-28T08:00:39.915] [INFO] default - Parse	 https://36kr.com/feed
[2021-01-28T08:00:39.915] [INFO] default - Parse	 http://www.ruanyifeng.com/blog/atom.xml
[2021-01-28T08:00:39.916] [INFO] default - Parse	 http://feeds.feedburner.com/solidot
[2021-01-28T08:00:39.916] [INFO] default - Parse	 https://feeds.appinn.com/appinns/
[2021-01-28T08:00:39.917] [INFO] default - Parse	 https://www.ifanr.com/feed
[2021-01-28T08:00:39.917] [INFO] default - Parse	 https://wanqu.co/feed/
[2021-01-28T08:00:39.917] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-01-28T08:00:39.917] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-01-28T08:00:39.917] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-01-28T08:00:39.917] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-01-28T08:00:39.917] [INFO] default - Render
[2021-01-28T08:00:39.927] [INFO] default - Send email ...
[2021-01-28T08:00:43.339] [INFO] default - Send email success
[2021-01-28T08:00:43.345] [INFO] default - Done
[2021-01-29T08:00:02.532] [INFO] default - Start at 	 1/29/2021, 8:00:02 AM
[2021-01-29T08:00:02.537] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/news ...
[2021-01-29T08:00:02.548] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/index.xml ...
[2021-01-29T08:00:02.548] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml ...
[2021-01-29T08:00:02.549] [INFO] default - Fetching 	 https://rsshub.app/wallstreetcn/news/global ...
[2021-01-29T08:00:02.567] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/financial ...
[2021-01-29T08:00:02.568] [INFO] default - Fetching 	 https://sspai.com/feed ...
[2021-01-29T08:00:02.569] [INFO] default - Fetching 	 https://36kr.com/feed ...
[2021-01-29T08:00:02.569] [INFO] default - Fetching 	 http://www.ruanyifeng.com/blog/atom.xml ...
[2021-01-29T08:00:02.570] [INFO] default - Fetching 	 http://feeds.feedburner.com/solidot ...
[2021-01-29T08:00:02.571] [INFO] default - Fetching 	 https://feeds.appinn.com/appinns/ ...
[2021-01-29T08:00:02.571] [INFO] default - Fetching 	 https://www.ifanr.com/feed ...
[2021-01-29T08:00:02.572] [INFO] default - Fetching 	 https://wanqu.co/feed/ ...
[2021-01-29T08:00:02.573] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467 ...
[2021-01-29T08:00:02.573] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592 ...
[2021-01-29T08:00:02.574] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656 ...
[2021-01-29T08:00:02.574] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767 ...
[2021-01-29T08:00:03.001] [INFO] default - Success 	 https://rsshub.app/wallstreetcn/news/global
[2021-01-29T08:00:03.026] [INFO] default - Success 	 http://feeds.feedburner.com/solidot
[2021-01-29T08:00:03.360] [INFO] default - Success 	 https://www.ifanr.com/feed
[2021-01-29T08:00:03.399] [INFO] default - Success 	 http://www.ruanyifeng.com/blog/atom.xml
[2021-01-29T08:00:03.402] [INFO] default - Success 	 https://wanqu.co/feed/
[2021-01-29T08:00:03.497] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-01-29T08:00:03.517] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-01-29T08:00:03.532] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-01-29T08:00:03.564] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-01-29T08:00:03.613] [INFO] default - Success 	 https://36kr.com/feed
[2021-01-29T08:00:04.777] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-01-29T08:00:04.862] [INFO] default - Success 	 https://feeds.appinn.com/appinns/
[2021-01-29T08:00:04.960] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-01-29T08:00:06.125] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/financial
[2021-01-29T08:00:06.247] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/news
[2021-01-29T08:00:28.677] [INFO] default - Success 	 https://sspai.com/feed
[2021-01-29T08:00:28.677] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/news
[2021-01-29T08:00:28.680] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-01-29T08:00:28.681] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-01-29T08:00:28.681] [INFO] default - Parse	 https://rsshub.app/wallstreetcn/news/global
[2021-01-29T08:00:28.681] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/financial
[2021-01-29T08:00:28.681] [INFO] default - Parse	 https://sspai.com/feed
[2021-01-29T08:00:28.682] [INFO] default - Parse	 https://36kr.com/feed
[2021-01-29T08:00:28.682] [INFO] default - Parse	 http://www.ruanyifeng.com/blog/atom.xml
[2021-01-29T08:00:28.682] [INFO] default - Parse	 http://feeds.feedburner.com/solidot
[2021-01-29T08:00:28.682] [INFO] default - Parse	 https://feeds.appinn.com/appinns/
[2021-01-29T08:00:28.683] [INFO] default - Parse	 https://www.ifanr.com/feed
[2021-01-29T08:00:28.683] [INFO] default - Parse	 https://wanqu.co/feed/
[2021-01-29T08:00:28.683] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-01-29T08:00:28.683] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-01-29T08:00:28.683] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-01-29T08:00:28.683] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-01-29T08:00:28.683] [INFO] default - Render
[2021-01-29T08:00:28.692] [INFO] default - Send email ...
[2021-01-29T08:00:31.344] [INFO] default - Send email success
[2021-01-29T08:00:31.347] [INFO] default - Done
[2021-01-30T08:00:02.756] [INFO] default - Start at 	 1/30/2021, 8:00:02 AM
[2021-01-30T08:00:02.761] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/news ...
[2021-01-30T08:00:02.772] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/index.xml ...
[2021-01-30T08:00:02.775] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml ...
[2021-01-30T08:00:02.776] [INFO] default - Fetching 	 https://rsshub.app/wallstreetcn/news/global ...
[2021-01-30T08:00:02.794] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/financial ...
[2021-01-30T08:00:02.795] [INFO] default - Fetching 	 https://sspai.com/feed ...
[2021-01-30T08:00:02.796] [INFO] default - Fetching 	 https://36kr.com/feed ...
[2021-01-30T08:00:02.797] [INFO] default - Fetching 	 http://www.ruanyifeng.com/blog/atom.xml ...
[2021-01-30T08:00:02.797] [INFO] default - Fetching 	 http://feeds.feedburner.com/solidot ...
[2021-01-30T08:00:02.798] [INFO] default - Fetching 	 https://feeds.appinn.com/appinns/ ...
[2021-01-30T08:00:02.798] [INFO] default - Fetching 	 https://www.ifanr.com/feed ...
[2021-01-30T08:00:02.799] [INFO] default - Fetching 	 https://wanqu.co/feed/ ...
[2021-01-30T08:00:02.800] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467 ...
[2021-01-30T08:00:02.800] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592 ...
[2021-01-30T08:00:02.801] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656 ...
[2021-01-30T08:00:02.801] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767 ...
[2021-01-30T08:00:02.893] [INFO] default - Success 	 https://rsshub.app/wallstreetcn/news/global
[2021-01-30T08:00:02.915] [INFO] default - Success 	 http://feeds.feedburner.com/solidot
[2021-01-30T08:00:03.353] [INFO] default - Success 	 https://www.ifanr.com/feed
[2021-01-30T08:00:03.396] [INFO] default - Success 	 http://www.ruanyifeng.com/blog/atom.xml
[2021-01-30T08:00:03.436] [INFO] default - Success 	 https://wanqu.co/feed/
[2021-01-30T08:00:03.530] [INFO] default - Success 	 https://36kr.com/feed
[2021-01-30T08:00:03.590] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-01-30T08:00:04.003] [INFO] default - Success 	 https://feeds.appinn.com/appinns/
[2021-01-30T08:00:04.216] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-01-30T08:00:04.280] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-01-30T08:00:04.326] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-01-30T08:00:04.380] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-01-30T08:00:07.000] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-01-30T08:00:07.055] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/financial
[2021-01-30T08:00:07.129] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/news
[2021-01-30T08:00:20.342] [INFO] default - Success 	 https://sspai.com/feed
[2021-01-30T08:00:20.344] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/news
[2021-01-30T08:00:20.347] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-01-30T08:00:20.348] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-01-30T08:00:20.348] [INFO] default - Parse	 https://rsshub.app/wallstreetcn/news/global
[2021-01-30T08:00:20.348] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/financial
[2021-01-30T08:00:20.348] [INFO] default - Parse	 https://sspai.com/feed
[2021-01-30T08:00:20.349] [INFO] default - Parse	 https://36kr.com/feed
[2021-01-30T08:00:20.349] [INFO] default - Parse	 http://www.ruanyifeng.com/blog/atom.xml
[2021-01-30T08:00:20.349] [INFO] default - Parse	 http://feeds.feedburner.com/solidot
[2021-01-30T08:00:20.349] [INFO] default - Parse	 https://feeds.appinn.com/appinns/
[2021-01-30T08:00:20.350] [INFO] default - Parse	 https://www.ifanr.com/feed
[2021-01-30T08:00:20.350] [INFO] default - Parse	 https://wanqu.co/feed/
[2021-01-30T08:00:20.350] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-01-30T08:00:20.350] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-01-30T08:00:20.350] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-01-30T08:00:20.350] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-01-30T08:00:20.350] [INFO] default - Render
[2021-01-30T08:00:20.359] [INFO] default - Send email ...
[2021-01-30T08:00:24.124] [INFO] default - Send email success
[2021-01-30T08:00:24.127] [INFO] default - Done
[2021-01-31T08:00:03.029] [INFO] default - Start at 	 1/31/2021, 8:00:02 AM
[2021-01-31T08:00:03.034] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/news ...
[2021-01-31T08:00:03.044] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/index.xml ...
[2021-01-31T08:00:03.046] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml ...
[2021-01-31T08:00:03.046] [INFO] default - Fetching 	 https://rsshub.app/wallstreetcn/news/global ...
[2021-01-31T08:00:03.062] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/financial ...
[2021-01-31T08:00:03.063] [INFO] default - Fetching 	 https://sspai.com/feed ...
[2021-01-31T08:00:03.064] [INFO] default - Fetching 	 https://36kr.com/feed ...
[2021-01-31T08:00:03.064] [INFO] default - Fetching 	 http://www.ruanyifeng.com/blog/atom.xml ...
[2021-01-31T08:00:03.065] [INFO] default - Fetching 	 http://feeds.feedburner.com/solidot ...
[2021-01-31T08:00:03.065] [INFO] default - Fetching 	 https://feeds.appinn.com/appinns/ ...
[2021-01-31T08:00:03.066] [INFO] default - Fetching 	 https://www.ifanr.com/feed ...
[2021-01-31T08:00:03.067] [INFO] default - Fetching 	 https://wanqu.co/feed/ ...
[2021-01-31T08:00:03.067] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467 ...
[2021-01-31T08:00:03.068] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592 ...
[2021-01-31T08:00:03.068] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656 ...
[2021-01-31T08:00:03.069] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767 ...
[2021-01-31T08:00:03.327] [INFO] default - Success 	 http://feeds.feedburner.com/solidot
[2021-01-31T08:00:03.495] [INFO] default - Success 	 https://wanqu.co/feed/
[2021-01-31T08:00:03.586] [INFO] default - Success 	 http://www.ruanyifeng.com/blog/atom.xml
[2021-01-31T08:00:03.896] [INFO] default - Success 	 https://www.ifanr.com/feed
[2021-01-31T08:00:03.943] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-01-31T08:00:03.949] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-01-31T08:00:03.972] [INFO] default - Success 	 https://36kr.com/feed
[2021-01-31T08:00:03.989] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-01-31T08:00:04.013] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-01-31T08:00:04.934] [INFO] default - Success 	 https://feeds.appinn.com/appinns/
[2021-01-31T08:00:05.088] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-01-31T08:00:06.420] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/news
[2021-01-31T08:00:06.578] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/financial
[2021-01-31T08:00:07.549] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-01-31T08:00:08.482] [INFO] default - Success 	 https://rsshub.app/wallstreetcn/news/global
[2021-01-31T08:00:18.706] [INFO] default - Success 	 https://sspai.com/feed
[2021-01-31T08:00:18.707] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/news
[2021-01-31T08:00:18.708] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-01-31T08:00:18.709] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-01-31T08:00:18.709] [INFO] default - Parse	 https://rsshub.app/wallstreetcn/news/global
[2021-01-31T08:00:18.709] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/financial
[2021-01-31T08:00:18.709] [INFO] default - Parse	 https://sspai.com/feed
[2021-01-31T08:00:18.709] [INFO] default - Parse	 https://36kr.com/feed
[2021-01-31T08:00:18.710] [INFO] default - Parse	 http://www.ruanyifeng.com/blog/atom.xml
[2021-01-31T08:00:18.710] [INFO] default - Parse	 http://feeds.feedburner.com/solidot
[2021-01-31T08:00:18.710] [INFO] default - Parse	 https://feeds.appinn.com/appinns/
[2021-01-31T08:00:18.710] [INFO] default - Parse	 https://www.ifanr.com/feed
[2021-01-31T08:00:18.710] [INFO] default - Parse	 https://wanqu.co/feed/
[2021-01-31T08:00:18.710] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-01-31T08:00:18.711] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-01-31T08:00:18.711] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-01-31T08:00:18.711] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-01-31T08:00:18.711] [INFO] default - Render
[2021-01-31T08:00:18.720] [INFO] default - Send email ...
[2021-01-31T08:00:22.516] [INFO] default - Send email success
[2021-01-31T08:00:22.520] [INFO] default - Done
[2021-02-01T08:00:02.297] [INFO] default - Start at 	 2/1/2021, 8:00:02 AM
[2021-02-01T08:00:02.303] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/news ...
[2021-02-01T08:00:02.316] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/index.xml ...
[2021-02-01T08:00:02.318] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml ...
[2021-02-01T08:00:02.318] [INFO] default - Fetching 	 https://rsshub.app/wallstreetcn/news/global ...
[2021-02-01T08:00:02.338] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/financial ...
[2021-02-01T08:00:02.339] [INFO] default - Fetching 	 https://sspai.com/feed ...
[2021-02-01T08:00:02.340] [INFO] default - Fetching 	 https://36kr.com/feed ...
[2021-02-01T08:00:02.341] [INFO] default - Fetching 	 http://www.ruanyifeng.com/blog/atom.xml ...
[2021-02-01T08:00:02.341] [INFO] default - Fetching 	 http://feeds.feedburner.com/solidot ...
[2021-02-01T08:00:02.342] [INFO] default - Fetching 	 https://feeds.appinn.com/appinns/ ...
[2021-02-01T08:00:02.343] [INFO] default - Fetching 	 https://www.ifanr.com/feed ...
[2021-02-01T08:00:02.343] [INFO] default - Fetching 	 https://wanqu.co/feed/ ...
[2021-02-01T08:00:02.344] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467 ...
[2021-02-01T08:00:02.344] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592 ...
[2021-02-01T08:00:02.345] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656 ...
[2021-02-01T08:00:02.345] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767 ...
[2021-02-01T08:00:02.780] [INFO] default - Success 	 http://feeds.feedburner.com/solidot
[2021-02-01T08:00:03.073] [INFO] default - Success 	 https://www.ifanr.com/feed
[2021-02-01T08:00:03.108] [INFO] default - Success 	 https://wanqu.co/feed/
[2021-02-01T08:00:03.113] [INFO] default - Success 	 https://rsshub.app/wallstreetcn/news/global
[2021-02-01T08:00:03.323] [INFO] default - Success 	 https://feeds.appinn.com/appinns/
[2021-02-01T08:00:03.345] [INFO] default - Success 	 http://www.ruanyifeng.com/blog/atom.xml
[2021-02-01T08:00:04.095] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-02-01T08:00:04.203] [INFO] default - Success 	 https://36kr.com/feed
[2021-02-01T08:00:04.430] [INFO] default - Success 	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-02-01T08:00:04.745] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-02-01T08:00:04.776] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-02-01T08:00:04.796] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-02-01T08:00:04.824] [INFO] default - Success 	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-02-01T08:00:06.582] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/news
[2021-02-01T08:00:06.694] [INFO] default - Success 	 http://rsshub.waynegong.cn/bjnews/financial
[2021-02-01T08:00:35.929] [INFO] default - Success 	 https://sspai.com/feed
[2021-02-01T08:00:35.930] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/news
[2021-02-01T08:00:35.932] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/index.xml
[2021-02-01T08:00:35.933] [INFO] default - Parse	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml
[2021-02-01T08:00:35.933] [INFO] default - Parse	 https://rsshub.app/wallstreetcn/news/global
[2021-02-01T08:00:35.933] [INFO] default - Parse	 http://rsshub.waynegong.cn/bjnews/financial
[2021-02-01T08:00:35.933] [INFO] default - Parse	 https://sspai.com/feed
[2021-02-01T08:00:35.934] [INFO] default - Parse	 https://36kr.com/feed
[2021-02-01T08:00:35.934] [INFO] default - Parse	 http://www.ruanyifeng.com/blog/atom.xml
[2021-02-01T08:00:35.934] [INFO] default - Parse	 http://feeds.feedburner.com/solidot
[2021-02-01T08:00:35.934] [INFO] default - Parse	 https://feeds.appinn.com/appinns/
[2021-02-01T08:00:35.934] [INFO] default - Parse	 https://www.ifanr.com/feed
[2021-02-01T08:00:35.935] [INFO] default - Parse	 https://wanqu.co/feed/
[2021-02-01T08:00:35.935] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/598464467
[2021-02-01T08:00:35.935] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/163637592
[2021-02-01T08:00:35.935] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/258150656
[2021-02-01T08:00:35.935] [INFO] default - Parse	 http://rsshub.waynegong.cn/bilibili/user/video/176037767
[2021-02-01T08:00:35.935] [INFO] default - Render
[2021-02-01T08:00:35.943] [INFO] default - Send email ...
[2021-02-01T08:00:39.013] [INFO] default - Send email success
[2021-02-01T08:00:39.017] [INFO] default - Done
[2021-02-02T08:00:02.987] [INFO] default - Start at 	 2/2/2021, 8:00:02 AM
[2021-02-02T08:00:02.990] [INFO] default - Fetching 	 http://rsshub.waynegong.cn/bjnews/news ...
[2021-02-02T08:00:03.001] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/index.xml ...
[2021-02-02T08:00:03.004] [INFO] default - Fetching 	 http://www.bbc.co.uk/zhongwen/simp/world/index.xml ...
